"slug","country","country_code","city","city_normalized","mission_name","mission_name_normalized","mission_type","parent_mission_slug","address","phones","emails","faxes","emergency_phones","website_url","appointment_url","jurisdiction","working_hours","office_hours_structured","consular_call_center","parser_confidence","data_completeness_score","status","verification_status","source_hash","source_url","scraped_at","last_verified_at","contact_fields","raw_snapshot"
"essen-baskonsoloslugu-https-essen-bk-mfa-gov-tr","Almanya","DE","Essen","essen","Essen Başkonsolosluğu","essen baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://essen-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","c72551f1fb87ce3d2246d1341d06752afbbdb5cf","https://essen-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.019Z","2026-06-02T08:31:22.019Z","{""directory_mission_id"":1100130,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150159,""directory_web_key"":""essen-bk."",""normalized_city"":""essen"",""normalized_mission_name"":""essen baskonsoloslugu"",""country_code_inferred"":""DE"",""has_structured_working_hours"":false}","{""misyonId"":1100130,""misyonAdi"":""Essen Başkonsolosluğu"",""misyonAdiKisa"":""Essen BK"",""url"":""http://essen-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150159,""ulkeKod"":""DEU"",""ulkeAd"":""Almanya"",""webKey"":""essen-bk.""}"
"filibe-baskonsoloslugu-https-filibe-bk-mfa-gov-tr","Bulgaristan","BG","Filibe","filibe","Filibe Başkonsolosluğu","filibe baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://filibe-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","2f31490b52f42d1552d24548e6c4f5b499965cda","https://filibe-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.004Z","2026-06-02T08:31:22.004Z","{""directory_mission_id"":1100008,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150012,""directory_web_key"":""filibe-bk."",""normalized_city"":""filibe"",""normalized_mission_name"":""filibe baskonsoloslugu"",""country_code_inferred"":""BG"",""has_structured_working_hours"":false}","{""misyonId"":1100008,""misyonAdi"":""Filibe Başkonsolosluğu"",""misyonAdiKisa"":""Filibe BK"",""url"":""http://filibe-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150012,""ulkeKod"":""BGR"",""ulkeAd"":""Bulgaristan"",""webKey"":""filibe-bk.""}"
"frankfurt-baskonsoloslugu-https-frankfurt-bk-mfa-gov-tr","Almanya","DE","Frankfurt","frankfurt","Frankfurt Başkonsolosluğu","frankfurt baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://frankfurt-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","fa4b6408e0d3694d02355bdf71e6bfec5aad59ce","https://frankfurt-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.020Z","2026-06-02T08:31:22.020Z","{""directory_mission_id"":1100131,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150159,""directory_web_key"":""frankfurt-bk."",""normalized_city"":""frankfurt"",""normalized_mission_name"":""frankfurt baskonsoloslugu"",""country_code_inferred"":""DE"",""has_structured_working_hours"":false}","{""misyonId"":1100131,""misyonAdi"":""Frankfurt Başkonsolosluğu"",""misyonAdiKisa"":""Frankfurt BK"",""url"":""http://frankfurt-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150159,""ulkeKod"":""DEU"",""ulkeAd"":""Almanya"",""webKey"":""frankfurt-bk.""}"
"freetown-buyukelciligi-https-freetown-be-mfa-gov-tr","Sierra Leone","SL","Freetown","freetown","Freetown Büyükelçiliği","freetown buyukelciligi","embassy",,,"[]","[]","[]","[]","https://freetown-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","fe9a49a6b06f2727b1787cb1b31ee8f524e11ee4","https://freetown-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.013Z","2026-06-02T08:31:22.013Z","{""directory_mission_id"":11083295,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150100,""directory_web_key"":""freetown-be."",""normalized_city"":""freetown"",""normalized_mission_name"":""freetown buyukelciligi"",""country_code_inferred"":""SL"",""has_structured_working_hours"":false}","{""misyonId"":11083295,""misyonAdi"":""Freetown Büyükelçiliği"",""misyonAdiKisa"":""Freetown BE"",""url"":""http://freetown-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150100,""ulkeKod"":""SLE"",""ulkeAd"":""Sierra Leone"",""webKey"":""freetown-be.""}"
"gaboron-buyukelciligi-https-gaboron-be-mfa-gov-tr","Botsvana","BW","Gaboron","gaboron","Gaboron Büyükelçiliği","gaboron buyukelciligi","embassy",,,"[]","[]","[]","[]","https://gaboron-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","bed9116abe18d21c95841c0163292afebb5c0089","https://gaboron-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.025Z","2026-06-02T08:31:22.025Z","{""directory_mission_id"":11083083,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":151052,""directory_web_key"":""gaboron-be."",""normalized_city"":""gaboron"",""normalized_mission_name"":""gaboron buyukelciligi"",""country_code_inferred"":""BW"",""has_structured_working_hours"":false}","{""misyonId"":11083083,""misyonAdi"":""Gaboron Büyükelçiliği"",""misyonAdiKisa"":""Gaboron BE"",""url"":""http://gaboron-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":151052,""ulkeKod"":""BWA"",""ulkeAd"":""Botsvana"",""webKey"":""gaboron-be.""}"
"gazimagusa-baskonsoloslugu-https-gazimagusa-bk-mfa-gov-tr","Kuzey Kıbrıs Türk Cumhuriyeti","CY","Gazimağusa","gazimagusa","Gazimağusa Başkonsolosluğu","gazimagusa baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://gazimagusa-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","ffd8b8ef51f6e3693fbd7c6148def691e5a124ba","https://gazimagusa-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.026Z","2026-06-02T08:31:22.026Z","{""directory_mission_id"":11084841,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150139,""directory_web_key"":""gazimagusa-bk."",""normalized_city"":""gazimagusa"",""normalized_mission_name"":""gazimagusa baskonsoloslugu"",""country_code_inferred"":""CY"",""has_structured_working_hours"":false}","{""misyonId"":11084841,""misyonAdi"":""Gazimağusa Başkonsolosluğu "",""misyonAdiKisa"":""Gazimağusa BK"",""url"":""http://gazimagusa-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150139,""ulkeKod"":""CYN"",""ulkeAd"":""Kuzey Kıbrıs Türk Cumhuriyeti"",""webKey"":""gazimagusa-bk.""}"
"gence-baskonsoloslugu-https-gence-bk-mfa-gov-tr","Azerbaycan","AZ","Gence","gence","Gence Başkonsolosluğu","gence baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://gence-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","072792ec087e6dd61f6048e59ec1d9fc30f5fe3f","https://gence-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.021Z","2026-06-02T08:31:22.021Z","{""directory_mission_id"":1110080,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150164,""directory_web_key"":""gence-bk."",""normalized_city"":""gence"",""normalized_mission_name"":""gence baskonsoloslugu"",""country_code_inferred"":""AZ"",""has_structured_working_hours"":false}","{""misyonId"":1110080,""misyonAdi"":""Gence Başkonsolosluğu"",""misyonAdiKisa"":""Gence BK"",""url"":""http://gence-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150164,""ulkeKod"":""AZE"",""ulkeAd"":""Azerbaycan"",""webKey"":""gence-bk.""}"
"guanco-baskonsoloslugu-https-guangzhou-bk-mfa-gov-tr","Çin Halk Cumhuriyeti","CH","Guanco","guanco","Guanco Başkonsolosluğu","guanco baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://guangzhou-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","90175ec682b769d28216ffb1595f01ad386ee300","https://guangzhou-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.016Z","2026-06-02T08:31:22.016Z","{""directory_mission_id"":11082920,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150135,""directory_web_key"":""guangzhou-bk."",""normalized_city"":""guanco"",""normalized_mission_name"":""guanco baskonsoloslugu"",""country_code_inferred"":""CH"",""has_structured_working_hours"":false}","{""misyonId"":11082920,""misyonAdi"":""Guanco Başkonsolosluğu"",""misyonAdiKisa"":""Guanco BK"",""url"":""http://guangzhou-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150135,""ulkeKod"":""CHN"",""ulkeAd"":""Çin Halk Cumhuriyeti"",""webKey"":""guangzhou-bk.""}"
"guatemala-buyukelciligi-bize-yazin-acil-durum-https-guatemala-be-mfa-gov-tr-mission-contact","TÜRKİYE CUMHURİYETİ","GT","Guatemala","guatemala","Guatemala Büyükelçiliği Bize yazın Acil Durum","guatemala buyukelciligi bize yazin acil durum","embassy",,"5ta Avenida 5-55 zona 14, Edificio Europlaza, Torre 1, Nivel 7, Oficinas 701-702ª,Ciudad de Guatemala E-posta embajada.guatemala@mfa.gov.tr Telefon Büyükelçilik: (502) 2269 - 7761 (502) 2269 -7762 Konsolosluk: (502) 2269-7760 Nöbetçi / Acil Durum Telefonu +502 3129 3333 : Guatemala Büyükelçiliği : Guatemala Büyükelçiliği","[]","[]","[]","[""+502 3129 3333""]","https://guatemala-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/","Guatemala, Belize, Honduras Akredite ülkeler : Belize, Honduras Beliz Celasin Rende Büyükelçi Büyükelçinin Mesajı Büyükelçinin Özgeçmişi","ÇALIŞMA SAATLERİ KONSOLOSLUK ÇAĞRI MERKEZİ 7/24 YABANCI DÜŞMANLIĞI BİLDİRİMİ GO TÜRKİYE HEALTH TÜRKİYE STUDY IN TÜRKİYE TÜRKİYE'DE YATIRIM İMKANLARI TÜRKİYE TECH VISA FOTOĞRAF ALBÜMÜ","{}","KONSOLOSLUK ÇAĞRI MERKEZİ 7/24 YABANCI DÜŞMANLIĞI BİLDİRİMİ GO TÜRKİYE HEALTH TÜRKİYE STUDY IN TÜRKİYE TÜRKİYE'DE YATIRIM İMKANLARI TÜRKİYE TECH","71","60","active","official_source_scraped","daa22a8d0f2223bf4e0b7e0bf9b3b44a30263ab8","https://guatemala-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:36:57.252Z","2026-06-02T08:36:57.252Z","{""directory_mission_id"":11083237,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150036,""directory_web_key"":""guatemala-be."",""normalized_city"":""guatemala"",""normalized_mission_name"":""guatemala buyukelciligi bize yazin acil durum"",""country_code_inferred"":""GT"",""has_structured_working_hours"":false,""websites"":[],""detected_emails"":[""embajada.guatemala@mfa.gov.tr""],""detected_phones"":[""701 702"",""701-702"",""502) 2269 - 7761"",""502) 2269 -7762"",""502) 2269-7760"",""+502 3129 3333""]}","{""misyonId"":11083237,""misyonAdi"":""Guatemala Büyükelçiliği"",""misyonAdiKisa"":""Guatemala BE"",""url"":""http://guatemala-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150036,""ulkeKod"":""GTM"",""ulkeAd"":""Guatemala"",""webKey"":""guatemala-be."",""supplemental_snapshots"":[{""source_url"":""https://guatemala-be.mfa.gov.tr/Mission/Contact"",""page_title"":""Guatemala Büyükelçiliği\n Bize yazın\n Acil Durum"",""body_text"":""TÜRKİYE CUMHURİYETİ\nGUATEMALA BÜYÜKELÇİLİĞİ\nBüyükelçilik\nBilgi Notları Konsolosluk İşlemleri İletişim\nTürkçe\nRandevu Al\nRandevu Sorgula\nRandevu İptali\nGuatemala Büyükelçiliği\nBize yazın\nAcil Durum\nGuatemala Büyükelçiliği\n5ta Avenida 5 55 zona 14 Edificio Europlaza Torre 1 Nivel 7 Oficinas 701 702ª Ciudad de Guatemala\n×\n+\n−\nLeaflet | © HGM Atlas\nPosta adresi\n5ta Avenida 5-55 zona 14, Edificio Europlaza, Torre 1, Nivel 7, Oficinas 701-702ª,Ciudad de Guatemala E-posta\nembajada.guatemala@mfa.gov.tr Telefon\nBüyükelçilik: (502) 2269 - 7761\n(502) 2269 -7762\nKonsolosluk: (502) 2269-7760\nNöbetçi / Acil Durum Telefonu\n+502 3129 3333\n: Guatemala Büyükelçiliği\n: Guatemala Büyükelçiliği\nGörev Bölgesi :\nGuatemala, Belize, Honduras\nAkredite ülkeler :\nBelize, Honduras\nBeliz Celasin Rende\nBüyükelçi\nBüyükelçinin Mesajı\nBüyükelçinin Özgeçmişi\nÇALIŞMA SAATLERİ\nKONSOLOSLUK ÇAĞRI MERKEZİ 7/24\nYABANCI DÜŞMANLIĞI BİLDİRİMİ\nGO TÜRKİYE\nHEALTH TÜRKİYE\nSTUDY IN TÜRKİYE\nTÜRKİYE'DE YATIRIM İMKANLARI\nTÜRKİYE TECH VISA\nFOTOĞRAF ALBÜMÜ""}]}"
"gumulcine-baskonsoloslugu-https-gumulcine-bk-mfa-gov-tr","Yunanistan","GR","Gümülcine","gumulcine","Gümülcine Başkonsolosluğu","gumulcine baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://gumulcine-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","45cdf40bce9bbd3ebcf852d7a3a0da660c0e2182","https://gumulcine-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.024Z","2026-06-02T08:31:22.024Z","{""directory_mission_id"":1100173,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150176,""directory_web_key"":""gumulcine-bk."",""normalized_city"":""gumulcine"",""normalized_mission_name"":""gumulcine baskonsoloslugu"",""country_code_inferred"":""GR"",""has_structured_working_hours"":false}","{""misyonId"":1100173,""misyonAdi"":""Gümülcine Başkonsolosluğu"",""misyonAdiKisa"":""Gümülcine BK"",""url"":""http://gumulcine-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150176,""ulkeKod"":""GRC"",""ulkeAd"":""Yunanistan"",""webKey"":""gumulcine-bk.""}"
"halep-baskonsoloslugu-https-halep-bk-mfa-gov-tr","Suriye","SY","Halep","halep","Halep Başkonsolosluğu","halep baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://halep-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","bbbb85c182bdcbe71deb75d1a58715feba49cbae","https://halep-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.026Z","2026-06-02T08:31:22.026Z","{""directory_mission_id"":1100059,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150106,""directory_web_key"":""halep-bk."",""normalized_city"":""halep"",""normalized_mission_name"":""halep baskonsoloslugu"",""country_code_inferred"":""SY"",""has_structured_working_hours"":false}","{""misyonId"":1100059,""misyonAdi"":""Halep Başkonsolosluğu "",""misyonAdiKisa"":""Halep BK"",""url"":""http://halep-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150106,""ulkeKod"":""SYR"",""ulkeAd"":""Suriye"",""webKey"":""halep-bk.""}"
"hamburg-baskonsoloslugu-https-hamburg-bk-mfa-gov-tr","Almanya","DE","Hamburg","hamburg","Hamburg Başkonsolosluğu","hamburg baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://hamburg-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","52ae2bc0809a94f30c051e2c8424f7f8e68b154c","https://hamburg-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.020Z","2026-06-02T08:31:22.020Z","{""directory_mission_id"":1100132,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150159,""directory_web_key"":""hamburg-bk."",""normalized_city"":""hamburg"",""normalized_mission_name"":""hamburg baskonsoloslugu"",""country_code_inferred"":""DE"",""has_structured_working_hours"":false}","{""misyonId"":1100132,""misyonAdi"":""Hamburg Başkonsolosluğu"",""misyonAdiKisa"":""Hamburg BK"",""url"":""http://hamburg-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150159,""ulkeKod"":""DEU"",""ulkeAd"":""Almanya"",""webKey"":""hamburg-bk.""}"
"hannover-baskonsoloslugu-https-hannover-bk-mfa-gov-tr","Almanya","DE","Hannover","hannover","Hannover Başkonsolosluğu","hannover baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://hannover-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","3dff5e96fe061e8880833812b9867b3ea405553c","https://hannover-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.020Z","2026-06-02T08:31:22.020Z","{""directory_mission_id"":1100133,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150159,""directory_web_key"":""hannover-bk."",""normalized_city"":""hannover"",""normalized_mission_name"":""hannover baskonsoloslugu"",""country_code_inferred"":""DE"",""has_structured_working_hours"":false}","{""misyonId"":1100133,""misyonAdi"":""Hannover Başkonsolosluğu"",""misyonAdiKisa"":""Hannover BK"",""url"":""http://hannover-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150159,""ulkeKod"":""DEU"",""ulkeAd"":""Almanya"",""webKey"":""hannover-bk.""}"
"hanoi-buyukelciligi-https-hanoi-be-mfa-gov-tr","Vietnam","VN","Hanoi","hanoi","Hanoi Büyükelçiliği","hanoi buyukelciligi","embassy",,,"[]","[]","[]","[]","https://hanoi-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","ca0dc32e39b852e4446766a29435c11b7a1317dd","https://hanoi-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.014Z","2026-06-02T08:31:22.014Z","{""directory_mission_id"":1100069,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150125,""directory_web_key"":""hanoi-be."",""normalized_city"":""hanoi"",""normalized_mission_name"":""hanoi buyukelciligi"",""country_code_inferred"":""VN"",""has_structured_working_hours"":false}","{""misyonId"":1100069,""misyonAdi"":""Hanoi Büyükelçiliği"",""misyonAdiKisa"":""Hanoi BE"",""url"":""http://hanoi-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150125,""ulkeKod"":""VNM"",""ulkeAd"":""Vietnam"",""webKey"":""hanoi-be.""}"
"harare-buyukelciligi-https-harare-be-mfa-gov-tr","Zimbabve","ZW","Harare","harare","Harare Büyükelçiliği","harare buyukelciligi","embassy",,,"[]","[]","[]","[]","https://harare-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","af2e9bbabe5f2286a9a6d633badc8f2becb7fb1b","https://harare-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.014Z","2026-06-02T08:31:22.014Z","{""directory_mission_id"":11070046,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150128,""directory_web_key"":""harare-be."",""normalized_city"":""harare"",""normalized_mission_name"":""harare buyukelciligi"",""country_code_inferred"":""ZW"",""has_structured_working_hours"":false}","{""misyonId"":11070046,""misyonAdi"":""Harare Büyükelçiliği"",""misyonAdiKisa"":""Harare BE"",""url"":""http://harare-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150128,""ulkeKod"":""ZWE"",""ulkeAd"":""Zimbabve"",""webKey"":""harare-be.""}"
"hargeysa-baskonsoloslugu-https-hargeysa-bk-mfa-gov-tr","Somali","SO","Hargeysa","hargeysa","Hargeysa Başkonsolosluğu","hargeysa baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://hargeysa-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","24110243e4e2cc0edfa472bf30bd757bbeda9175","https://hargeysa-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.024Z","2026-06-02T08:31:22.024Z","{""directory_mission_id"":11083080,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150180,""directory_web_key"":""hargeysa-bk."",""normalized_city"":""hargeysa"",""normalized_mission_name"":""hargeysa baskonsoloslugu"",""country_code_inferred"":""SO"",""has_structured_working_hours"":false}","{""misyonId"":11083080,""misyonAdi"":""Hargeysa Başkonsolosluğu "",""misyonAdiKisa"":""Hargeysa BK"",""url"":""http://hargeysa-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150180,""ulkeKod"":""SOM"",""ulkeAd"":""Somali"",""webKey"":""hargeysa-bk.""}"
"hartum-buyukelciligi-https-hartum-be-mfa-gov-tr","Sudan","SD","Hartum","hartum","Hartum Büyükelçiliği","hartum buyukelciligi","embassy",,,"[]","[]","[]","[]","https://hartum-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","b4089ddbaa24aa5e675a89b279d407c6d5a871ec","https://hartum-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.013Z","2026-06-02T08:31:22.014Z","{""directory_mission_id"":1100057,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150104,""directory_web_key"":""hartum-be."",""normalized_city"":""hartum"",""normalized_mission_name"":""hartum buyukelciligi"",""country_code_inferred"":""SD"",""has_structured_working_hours"":false}","{""misyonId"":1100057,""misyonAdi"":""Hartum Büyükelçiliği"",""misyonAdiKisa"":""Hartum BE"",""url"":""http://hartum-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150104,""ulkeKod"":""SDN"",""ulkeAd"":""Sudan"",""webKey"":""hartum-be.""}"
"havana-buyukelciligi-https-havana-be-mfa-gov-tr","Küba","CU","Havana","havana","Havana Büyükelçiliği","havana buyukelciligi","embassy",,,"[]","[]","[]","[]","https://havana-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","6f3aa6d3d93de265e1fdca53520deceb4bdbd437","https://havana-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.016Z","2026-06-02T08:31:22.016Z","{""directory_mission_id"":1100094,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150140,""directory_web_key"":""havana-be."",""normalized_city"":""havana"",""normalized_mission_name"":""havana buyukelciligi"",""country_code_inferred"":""CU"",""has_structured_working_hours"":false}","{""misyonId"":1100094,""misyonAdi"":""Havana Büyükelçiliği"",""misyonAdiKisa"":""Havana BE"",""url"":""http://havana-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150140,""ulkeKod"":""CUB"",""ulkeAd"":""Küba"",""webKey"":""havana-be.""}"
